"item_id",qty_available,"stock_status","active_status"
"BLK92TP02NA3435",0,"N","Y"
"BLK92TP03BK3435",0,"N","Y"
"BLK92TP03CB3631",0,"N","Y"
"BLK92TP03KH3635",0,"N","Y"
"BLK92TP03NA3831",0,"N","Y"
"BLK92TS01KHMD",0,"N","Y"
"BLK92TS02BKXL",0,"N","Y"
"BLK92TS02CBMD",0,"N","Y"
"BLK92TS02ODLG",0,"N","Y"
"BLK92TS03KHSM",0,"N","Y"
"BLK92TS04OD2XL",0,"N","Y"
"BLK92TT02WHMD",0,"N","Y"
"BLK92WJ00BG2XL",0,"N","Y"
"BLK92WJ00GNXL",0,"N","Y"
"BLK92WJ00NAMD",0,"N","Y"
"BLK92WJ01GNLG",0,"N","Y"
"BLK92WJ01GNXL",0,"N","Y"
"KER1670RDBLKST",2,"S","Y"
"KER3820",13,"S","Y"
"KER3830X",0,"N","Y"
"KERHAT5",0,"N","Y"
"KERHAT8",0,"N","Y"
"ALN1485",0,"N","Y"
"ALN44601",0,"N","Y"
"ALN44702",0,"N","Y"
"ALN82548RMEF",0,"N","Y"
"ALN93322",0,"N","Y"
"ALNMP4250",0,"N","Y"
"ALNSW4285",0,"N","Y"
"AMTDRA12303BL",0,"N","Y"
"AMTDRA14302TN",0,"N","Y"
"AMTDRA16303TN",0,"N","Y"
"AMTFMK9C1G2FAC",0,"N","Y"
"AMTPIEAP00028",0,"N","Y"
"AMTTNAA300WM180",0,"N","Y"
"CCI955",0,"N","Y"
"CHA40441",0,"N","Y"
"CHA44894",0,"N","Y"
"CHA55604",0,"N","Y"
"CHA78053",0,"N","Y"
"CHA78104",0,"N","Y"
"CHA78107",0,"N","Y"
"FEDAE300BLKSUP2",0,"N","Y"
"FEDAE45SUP1",0,"N","Y"
"FEDP416RWH",0,"N","Y"
"FEDP458WH",0,"N","Y"
"FEDPH9UPB100",0,"N","Y"
"WVR48370",0,"N","Y"
"WVR800640",0,"N","Y"
"WVR99511",0,"N","Y"
"WVR99514",0,"N","Y"
"STR25220",0,"N","Y"
"STR75652",0,"N","Y"
"STR75951",0,"N","Y"
"STR99168",0,"N","Y"
"KIM1001778A",0,"N","Y"
"KIM4000989",0,"N","Y"
"KIMLG30011",0,"N","Y"
"CAL487200",0,"N","Y"
"CML90886",0,"N","Y"
"CRK2906",0,"N","Y"
"CRK5341",0,"N","Y"
"CRK9300TL",14,"S","Y"
"CRKK406BXS",0,"N","Y"
"DACWINSPRDLXKIT",0,"N","Y"
"LOC222504",0,"N","Y"
"TIP371020",0,"N","Y"
"WHE156824",94,"S","Y"
"ZSS5227219920",40,"S","Y"
"PST1381000",0,"N","Y"
"PST30RTO",2,"S","Y"
"ATIA1101172",0,"N","Y"
"ATIA1101452",0,"N","Y"
"ATIA1201198",0,"N","Y"
"ATIA2101027",0,"N","Y"
"ATIA2201009",0,"N","Y"
"ATIA2201018",0,"N","Y"
"ATIA2201270",0,"N","Y"
"ATIA2401005",0,"N","Y"
"ATIA2401042",0,"N","Y"
"ATIA5101658",0,"N","Y"
"ATIA5101670",0,"N","Y"
"ATIA5102377",0,"N","Y"
"ATIA5102382",0,"N","Y"
"CRMCMR201S",0,"N","Y"
"CRMLG111S",0,"N","Y"
"CRMLG407HS",0,"N","Y"
"CRMLG619S",0,"N","Y"
"TRJAC11021",0,"N","Y"
"TRJBE110Y",0,"N","Y"
"BCY33348",2395,"S","Y"
"BCY35563",0,"N","Y"
"BCY37204",0,"N","Y"
"CMK10003",0,"N","Y"
"CMM22BA654",0,"N","Y"
"CMM38CA6C3",0,"N","Y"
"CMM55BE1E6",0,"N","Y"
"HLTR01704",10,"S","Y"
"OTSIP902SHG",0,"N","Y"
"OTSIP904GEN",0,"N","Y"
"OTSIPC30",0,"N","Y"
"DACGM243LR",0,"N","Y"
"FIV48112019XS",0,"N","Y"
"FIV48112724L",0,"N","Y"
"FIV48124724L",0,"N","Y"
"FIV53141019",0,"N","Y"
"FIV56971021",0,"N","Y"
"FIV58724328",0,"N","Y"
"FIV59409018L",0,"N","Y"
"PROAA1430",0,"N","Y"
"BLK32B400MCST3A4C",0,"N","Y"
"BLK32B500CTST3A4",0,"N","Y"
"BLK32BV00BKST3A4C",0,"N","Y"
"BLK32V500CTCTS",0,"N","Y"
"BLK32V600MCCTS",0,"N","Y"
"BLK44H107BWL",0,"N","Y"
"BLK44H525BKL",0,"N","Y"
"ATISHO0500",16,"S","Y"
"ATISKS0802",0,"N","Y"
"AZM12214",4,"S","Y"
"AZM12294",0,"N","Y"
"AZM15116",252,"S","Y"
"AZM16144",0,"N","Y"
"BRN112022032",0,"N","Y"
"BRN112025011",0,"N","Y"
"BRN112050193",0,"S","Y"
"BSQ20056",0,"N","Y"
"BUR410246",1,"N","Y"
"BUR420522",0,"N","Y"
"BUR626018",0,"N","Y"
"BUS788840",0,"N","Y"
"BUT20070",9,"S","Y"
"CRK3008",3,"S","Y"
"CRK5500",0,"N","Y"
"CRK5520",0,"N","Y"
"DOS1010252",1,"S","Y"
"HKS22K",47,"S","Y"
"HOG19002",11,"S","Y"
"HOG26009",15,"S","Y"
"HOG46000",5,"S","Y"
"HOG99010",8,"S","Y"
"HOP1201",30,"S","Y"
"HOP1422",0,"S","Y"
"HOP1605",326,"S","Y"
"HOP34014",2053,"S","Y"
"HOP3PS17",15,"S","Y"
"JTM1418",1,"S","Y"
"KER1620ST",0,"N","Y"
"KER1660CKTSTX",0,"N","Y"
"KLBA160",0,"N","Y"
"KLBA175N",0,"N","Y"
"KLBDR106",1,"S","Y"
"KLBMAG208",0,"N","Y"
"KLBPOU301B",0,"N","Y"
"KLBS170",22,"S","Y"
"LEU49847",0,"N","Y"
"LEU49911",3,"S","Y"
"LEU50021",7,"S","Y"
"LEU50030",7,"S","Y"
"LEU50046",6,"S","Y"
"LEU53554",0,"N","Y"
"LEU53574",6,"S","Y"
"LEU55741",7,"S","Y"
"LEU55895",93,"S","Y"
"LEU57877",1,"S","Y"
"LYM7631394",42,"S","Y"
"MAG105000002",0,"N","Y"
"MAG108000029",19,"C","Y"
"MAGK3A012",7,"S","Y"
"MAR71920",89,"S","Y"
"MECMGRP8510B",0,"S","Y"
"PAC00710",0,"N","Y"
"PAC01403",0,"N","Y"
"PAC02489",0,"N","Y"
"PAC02919",3,"S","Y"
"PAC03472",0,"N","Y"
"PAC04455",16,"S","Y"
"PEAPGOM2",0,"N","Y"
"PEL90959",0,"N","Y"
"PEL97012",5,"S","Y"
"PROHECA2",44,"S","Y"
"PROSMI02",0,"N","Y"
"PROSMI16N",0,"N","Y"
"RUG90174",10,"S","Y"
"RUG90043",0,"N","Y"
"SAK100",62,"S","Y"
"CHA40854",21,"S","Y"
"CHA40877",0,"N","Y"
"SIG34221075",0,"S","Y"
"SOU124",15,"S","Y"
"SPD0252",0,"N","Y"
"STR25182",0,"N","Y"
"STR33212",0,"N","Y"
"STR44200",0,"N","Y"
"STR45109",0,"N","Y"
"STR65018",20,"S","Y"
"STR65658",0,"N","Y"
"STR68250",0,"N","Y"
"STR72030",0,"N","Y"
"STR75002",0,"N","Y"
"STR75027",0,"N","Y"
"STR75275",0,"N","Y"
"STR85001",0,"N","Y"
"STR90030",0,"N","Y"
"TAC1081161",27,"S","Y"
"TAS791DSC",38,"S","Y"
"TRJRX0625",0,"N","Y"
"TRJRX11",1,"S","Y"
"TRJSA15",0,"N","Y"
"TRJTA58",0,"N","Y"
"TRJTR20R",3,"S","Y"
"UNC18112",20,"S","Y"
"BUT26522",12,"S","Y"
"BUT26722",13,"S","Y"
"UNC54181",7,"C","Y"
"UNC54222",57,"C","Y"
"UNC76152",0,"N","Y"
"UNC81012",2,"S","Y"
"UNC81061",3,"S","Y"
"UNC88631",0,"N","Y"
"UNC88671",5,"C","Y"
"WIL100B",2,"S","Y"
"WIL102SS",0,"N","Y"
"WIL323",0,"N","Y"
"WIL6SN",2,"S","Y"
"WIL92SV",0,"N","Y"
"WVR48026",0,"N","Y"
"WVR48044",2,"S","Y"
"WVR48055",1,"S","Y"
"WVR49309",0,"S","Y"
"WVR49515",0,"N","Y"
"REV13002",1,"S","Y"
"JTM4512S",0,"N","Y"
"JTM4523B",0,"N","Y"
"JTM4541GB",0,"N","Y"
"JTMBW02W",0,"N","Y"
"JTMBW13",0,"N","Y"
"JTMBW17P",2,"C","Y"
"DACUGC100S",0,"N","Y"
"DACWCS022",0,"N","Y"
"KLBAKC",0,"N","Y"
"KLBPS56",0,"N","Y"
"BUR410620",0,"N","Y"
"BUR420554",0,"N","Y"
"PROBERA7",76,"S","Y"
"PRORUGA12",22,"S","Y"
"PROSIGA6",0,"N","Y"
"CHA40751",11,"S","Y"
"CHA40801",1,"S","Y"
"CHA45721",0,"S","Y"
"DACATV2003",0,"N","Y"
"SMM49174",0,"N","Y"
"BERJM909P17",62,"S","Y"
"MTMAC35",31,"S","Y"
"MTMRF22LM10",0,"N","Y"
"BFEBCL1PL",0,"N","Y"
"SUNCSP4X32",0,"N","Y"
"SUNCSPR3940",0,"N","Y"
"SUNSM1518",0,"N","Y"
"SUNSM2500",0,"N","Y"
"TEX01115",0,"S","Y"
"TEX10600",0,"N","Y"
"TEX14604",0,"N","Y"
"TRUTG2550MBC",0,"N","Y"
"TRUTG5915C",0,"N","Y"
"TRUTG59G",0,"N","Y"
"TRUTG76BR",0,"N","Y"
"TRUTG76CBN",0,"N","Y"
"TRUTG8385B",0,"N","Y"
"TRUTG850B",0,"N","Y"
"TRUTG999T5Y",0,"N","Y"
"WARM667208",0,"N","Y"
"ZIP40299",0,"N","Y"
"ZIP44031",0,"N","Y"
"ZIP44034",0,"N","Y"
"TIM202",0,"N","Y"
"TIM305",0,"N","Y"
"TIM501T",0,"N","Y"
"TIM621",0,"N","Y"
"TIMTS010",0,"N","Y"
"EAREP7BKMPRBULK",0,"N","Y"
"EAREP7ORSPR",0,"N","Y"
"SNS9781616282196",0,"S","Y"
"UMX2166157",0,"N","Y"
"UMX2166447",0,"N","Y"
"UMX2166461",0,"N","Y"
"UMX2244020",1,"S","Y"
"UMX2244204",0,"N","Y"
"UMX2251302",0,"N","Y"
"UMX2252207",0,"N","Y"
"UMX2252291",0,"N","Y"
"UMX2252300",1,"S","Y"
"UMX2252513",0,"N","Y"
"UMX2252516",0,"N","Y"
"UMX2252560",0,"N","Y"
"UMX2252700",0,"N","Y"
"UMX2255510",0,"N","Y"
"UMX2261020",0,"N","Y"
"UMX2261100",0,"N","Y"
"UMX2267700",0,"N","Y"
"UMX2272000",0,"N","Y"
"UMX2272545",0,"N","Y"
"UMX2278036",5,"S","Y"
"UMX2278414",0,"N","Y"
"UMX2279059",0,"N","Y"
"UMX2279314",0,"N","Y"
"UMX2317375",0,"N","Y"
"BERC89166",0,"N","Y"
"CAS00054",0,"N","Y"
"CAS00088",0,"N","Y"
"CAS00346M",0,"N","Y"
"CAS00954",0,"N","Y"
"CAS02628",0,"N","Y"
"CAS06233",0,"N","Y"
"CAS06238",0,"N","Y"
"CAS07061",0,"N","Y"
"CAS07064",0,"N","Y"
"CAS07256",0,"N","Y"
"CAS07259",0,"N","Y"
"CAS07401",0,"N","Y"
"CAS08854",0,"N","Y"
"CAS09117",0,"N","Y"
"CAS09399",0,"N","Y"
"CAS10132",0,"N","Y"
"CAS10399",0,"N","Y"
"CAS10681",0,"N","Y"
"CAS13004",0,"N","Y"
"CAS15708",0,"N","Y"
"CAS15738",0,"N","Y"
"CAS17913",0,"N","Y"
"CAS25670",0,"N","Y"
"CAS30111",0,"N","Y"
"CAS50063",0,"N","Y"
"CAS50166",0,"N","Y"
"CAS56141",0,"N","Y"
"CAS58597",0,"N","Y"
"CAS61924",0,"N","Y"
"CAS63001M",0,"N","Y"
"CAS63036M",0,"N","Y"
"CAS63061M",0,"N","Y"
"CAS68581",0,"N","Y"
"FRG14756",0,"N","Y"
"MADMD175",0,"N","Y"
"MADMD191",0,"N","Y"
"MADMD3660",0,"N","Y"
"MADMD389",0,"N","Y"
"BUT24238",308,"S","Y"
"FLM8016SDU",0,"N","Y"
"FLR43100060600S",0,"N","Y"
"DIA1301",0,"N","Y"
"DIA1551",0,"N","Y"
"DIA2271",0,"N","Y"
"DIA2711",0,"N","Y"
"PRI114",0,"N","Y"
"PRI160",0,"N","Y"
"PRI222",0,"N","Y"
"PRI276",0,"N","Y"
"PRI328",0,"N","Y"
"PRI359",0,"N","Y"
"PRI41091",0,"N","Y"
"PRI46101",0,"N","Y"
"PRI53518",0,"N","Y"
"PRI58075",0,"N","Y"
"PRI58703",0,"N","Y"
"PRI60089",0,"N","Y"
"PRI6016",0,"N","Y"
"PRI6227",0,"N","Y"
"PRI62703",0,"N","Y"
"PRI651",0,"N","Y"
"PRI65498",1,"N","Y"
"PRI6555",0,"N","Y"
"PRI6564",0,"N","Y"
"PRI65702",0,"N","Y"
"PRI6675",0,"N","Y"
"PRI721",0,"N","Y"
"PRI731",0,"N","Y"
"PRI7754",0,"N","Y"
"PRI807",0,"N","Y"
"PRI859",0,"N","Y"
"PRI879",0,"N","Y"
"PRI942",0,"N","Y"
"BRN63302",0,"N","Y"
"CZM00250",0,"N","Y"
"DOS24863",0,"N","Y"
"DOS34823",0,"N","Y"
"EOTMDM1200",0,"N","Y"
"MOS95216",0,"N","Y"
"OBDOB1083BLK",0,"N","Y"
"PLN134120",0,"N","Y"
"RADASG021CS",0,"N","Y"
"RADSJ013ZGS3X",0,"N","Y"
"RADST11NPOS2X",0,"N","Y"
"RADST21NPOS5X",0,"N","Y"
"RADSV62ZG2X",0,"N","Y"
"RADSV6OS",0,"N","Y"
"RADSV8PVGM4X",0,"N","Y"
"RADVG742BX",0,"N","Y"
"TAPMAG0932BL",0,"N","Y"
"TROSBUTLWK00FT00",0,"N","Y"
"TROSCOVBRC36FT00",0,"N","Y"
"TROSMAG1RD30FT00",0,"N","Y"
"TROSRAIDVKCXBT00",0,"N","Y"
"TROSSLIVTAWNGT00",0,"N","Y"
"HEV12012",0,"N","Y"
"HEV20011",0,"N","Y"
"HEV20028",0,"N","Y"
"HEV20031",0,"N","Y"
"HEV20047",0,"N","Y"
"HEV20051",0,"N","Y"
"HEV20071",0,"N","Y"
"HEV20088",0,"N","Y"
"HEV20107",0,"N","Y"
"HEV20276",0,"N","Y"
"HEV30002",163,"S","Y"
"HEV42209",0,"N","Y"
"HEV43524",0,"N","Y"
"HEV560124",0,"N","Y"
"HEV670125",0,"N","Y"
"HEV82125",0,"N","Y"
"MOJHW2109",5,"S","Y"
"MOJHW2417",0,"N","Y"
"MOJHW8104",0,"N","Y"
"MOJHW8107",9,"N","Y"
"TAR199",18,"S","Y"
"ARM17PEQ2",0,"N","Y"
"ARM19",3,"S","Y"
"ARM22M68EXT",0,"N","Y"
"ARM22M68MSP",0,"N","Y"
"ARM35H",0,"N","Y"
"ARM35ULTRAL",0,"N","Y"
"ARM3RAIL",6,"S","Y"
"ARM7",0,"N","Y"
"CDAR22340",173,"S","Y"
"MSI80368",0,"N","Y"
"RADBCCVW020CS",0,"N","Y"
"RADFP70B500",0,"N","Y"
"TANAC211",0,"N","Y"
"TANAC220",0,"N","Y"
"TANAC334",0,"N","Y"
"TANAC704",0,"N","Y"
"TANB7004DB",0,"N","Y"
"TANB7008",0,"N","Y"
"TANB8003DB",0,"N","Y"
"TANB8014DB",0,"N","Y"
"TANB8033DB",0,"N","Y"
"TAND5000FF",0,"N","Y"
"TAND5200",0,"N","Y"
"TAND6010B",0,"N","Y"
"TAND6013B",0,"N","Y"
"TAND73101B",0,"N","Y"
"TAND73200",0,"N","Y"
"TAND7777",0,"N","Y"
"TAND9301B",0,"N","Y"
"TAND9802",0,"N","Y"
"TAND9900FF",0,"N","Y"
"TANLS50",0,"N","Y"
"TANSG001",0,"N","Y"
"TANSSS012PS",0,"N","Y"
"TANSSS144",0,"N","Y"
"TRN90786",0,"N","Y"
"TRN90826",0,"N","Y"
"LET831794",0,"N","Y"
"BEE1077",0,"N","Y"
"BEE1235",0,"N","Y"
"MRK2000K",0,"N","Y"
"MRK3061",0,"N","Y"
"DEW30CA36",0,"N","Y"
"JTM1210",0,"N","Y"
"JTMAKMBO3",0,"N","Y"
"JTMTAR162",0,"N","Y"
"SECSTUR00",0,"N","Y"
"TRJRA115O",0,"N","Y"
"TRJRM04C700064",0,"N","Y"
"TRJTA31D100197",0,"N","Y"
"TUF1200UNISM",0,"N","Y"
"TUF3907NYAX3",0,"N","Y"
"TUF4071NYASM",0,"N","Y"
"TUF4072CBVMD",0,"N","Y"
"TUF7068MCV5",0,"N","Y"
"TUF8815NYV5",0,"N","Y"
"TUF8902NYAMKLT",0,"N","Y"
"TUF9009CBVMD",0,"N","Y"
"FIV31002AE019M",2,"S","Y"
"FIV41006AP182S",0,"N","Y"
"FIV41006BB182M",1,"S","Y"
"FIV41006BF1822XL",0,"N","Y"
"CAS36312",0,"N","Y"
"CAS75690",0,"N","Y"
"EDE9426",0,"N","Y"
"EDEHO611",2,"S","Y"
"EDETSBRGXL716",0,"N","Y"
"SWB814582",25,"S","Y"
"EDE9403",0,"N","Y"
"EDEAB117",0,"N","Y"
"EDEHG116",0,"N","Y"
"EDESW111AF",0,"N","Y"
"EDESW111VS",0,"N","Y"
"EDESW119",0,"N","Y"
"EDETSKXL215",0,"N","Y"
"HOR22495",0,"N","Y"
"HOR99118",0,"N","Y"
"HOR83004",0,"N","Y"
"OUT44510",0,"N","Y"
"SPRM15018",0,"N","Y"
"SPRXD45453",0,"N","Y"
"SPRXDS5001",0,"N","Y"
"TUF3001ODXL",2,"S","Y"
"MTMAC30T40",97,"S","Y"
"GLD725731",24,"S","Y"
"BKC42723",0,"N","Y"
"BKC42726",0,"N","Y"
"BKC42744",0,"N","Y"
"BKC42747",0,"N","Y"
"BKC55675",0,"N","Y"
"BKC55678",0,"N","Y"
"FIV41006BC016M",0,"N","Y"
"INSIFLMOSS250",0,"S","Y"
"SAK830",0,"N","Y"
"HNK217755A5",0,"N","Y"
"SIM801408",1,"S","Y"
"FIV160011067R",0,"N","Y"
"INDEPHE2350NS",0,"N","Y"
"INDFQTSTDINFP",0,"N","Y"
"INDPUMOUNT360",0,"N","Y"
"INDSLIGHTKITR",0,"N","Y"
"INDSSNAPOVGC",0,"N","Y"
"TSI22149",0,"N","Y"
"WHE204513",12,"S","Y"
"TUF7715NYHSTAC",0,"N","Y"
"FIV10010036LXL",0,"N","Y"
"FIV1101001914",0,"N","Y"
"FIV110100195",0,"N","Y"
"FIV1230483110W",0,"N","Y"
"FIV1230483175W",0,"N","Y"
"FIV31002AA669L",0,"N","Y"
"FIV41006AF016S",0,"N","Y"
"FIV41006AJ018S",0,"N","Y"
"FIV41006AV019XL",0,"N","Y"
"FIV41006BA019L",0,"N","Y"
"FIV41185067M",0,"N","Y"
"FIV41186B116XL",0,"N","Y"
"FIV43058116L",0,"N","Y"
"FIV43058116XL",0,"N","Y"
"FIV4305911634",0,"N","Y"
"FIV4305911638",0,"N","Y"
"FIV4305913342",0,"N","Y"
"FIV56143328",0,"N","Y"
"FIV56958328",0,"N","Y"
"FIV59569019L",0,"N","Y"
"FIV59569019XL",0,"N","Y"
"FIV61165477M",0,"N","Y"
"FIV61304019L",0,"N","Y"
"FIV61304750LT",0,"N","Y"
"FIV62372750MT",0,"N","Y"
"FIV6436901920L",0,"N","Y"
"FIV6438601916",0,"N","Y"
"FIV6438601918L",0,"N","Y"
"FIV6438605516",0,"N","Y"
"FIV643867248",0,"N","Y"
"FIV711987323XL",0,"N","Y"
"FIV71199173M",0,"N","Y"
"FIV71199733XL",0,"N","Y"
"FIV71332019XL",1,"N","Y"
"FIV713327505XLT",0,"N","Y"
"FIV71333141M",0,"N","Y"
"FIV72197019XL",0,"N","Y"
"FIV72344010LS",0,"N","Y"
"FIV72344010SS",0,"N","Y"
"FIV743630193234",0,"N","Y"
"FIV743630194036",0,"N","Y"
"FIV743690182836",0,"N","Y"
"FIV743690184436",0,"N","Y"
"FIV743691162834",0,"N","Y"
"FIV743691163630",0,"N","Y"
"FIV743691163636",0,"N","Y"
"FIV743691164432",0,"N","Y"
"FIV743987202830",0,"N","Y"
"FIV743987203434",0,"N","Y"
"FIV743997203230",0,"N","Y"
"FIV743997203834",0,"N","Y"
"FIV743997204032",0,"N","Y"
"FIV74399L72052",0,"N","Y"
"FIV80017019L",0,"N","Y"
"FIV89348069",0,"N","Y"
"FIV89348921",0,"N","Y"
"ZIP28145",0,"N","Y"
"ZIP28431",0,"N","Y"
"ZIP28448",0,"N","Y"
"ZIP28465",0,"N","Y"
"BUR300322",0,"N","Y"
"STR75432",0,"N","Y"
"LEU117608",8,"S","Y"
"GLKSP03706",0,"N","Y"
"BAT500B",19,"S","Y"
"BAT836B",0,"S","Y"
"WARSKEL1DE",0,"N","Y"
"FIV72404836XL",0,"N","Y"
"GRVSW296",0,"N","Y"
"GRVSW35",0,"N","Y"
"GRVSW38",0,"N","Y"
"GRVSW85",0,"N","Y"
"FIV744061203334",0,"N","Y"
"FIV744061223032",0,"N","Y"
"FIV744061224034",0,"N","Y"
"FIV744061993632",0,"N","Y"
"FIV744061993834",0,"N","Y"
"BERBC6191440999",0,"N","Y"
"BERBC6720760712",0,"N","Y"
"BERBC9791750911",0,"N","Y"
"BERBT1429070911",0,"N","Y"
"BERGT22007405042XL",0,"N","Y"
"BERGT220074084EL",0,"N","Y"
"BERGT220074084EXL",0,"N","Y"
"BERGT300074583XL",0,"N","Y"
"BERGT30007458S",0,"N","Y"
"BERGT4000740082M",0,"N","Y"
"BERGU58254709993XL",0,"N","Y"
"BERGUR3206108322XL",0,"N","Y"
"BERLD49759201032XL",0,"N","Y"
"BERLT10755201072XL",0,"N","Y"
"BERLU207561252XL",0,"N","Y"
"BERLU297563086YXL",0,"N","Y"
"BERLU457515070NM",0,"N","Y"
"BERLU547516078PM",0,"N","Y"
"BERLU577592072A3XL",0,"N","Y"
"BERLUA6759201032XL",0,"N","Y"
"BERMD80720703193XL",0,"N","Y"
"BERMD8772510700M",0,"N","Y"
"BERMD9472510100L",0,"N","Y"
"BERMD9472510100XL",0,"N","Y"
"BERMD98720707023XL",0,"N","Y"
"BERMP02720704012XL",0,"N","Y"
"BERMP1972510208M",0,"N","Y"
"BERMP2472510208L",0,"N","Y"
"BERMP2472510208XL",0,"N","Y"
"BERMP26725108643XL",0,"N","Y"
"BERMP2672510864S",0,"N","Y"
"BERMT10725105042XL",0,"N","Y"
"BERMT1072510504M",0,"N","Y"
"BERMT21725101002XL",0,"N","Y"
"BERMT2172510999L",0,"N","Y"
"BERMT2172510999XL",0,"N","Y"
"BERMT25710201403XL",0,"N","Y"
"BERMT2571020140S",0,"N","Y"
"BERPATCHTRI54",0,"N","Y"
"BERSS13707209993XL",0,"N","Y"
"BERTS18723805602XL",0,"N","Y"
"BERTS3972380999M",0,"N","Y"
"BERTS65708501002XL",0,"N","Y"
"BERTS717294013XL",0,"N","Y"
"BERTS80725105042XL",0,"N","Y"
"BERTSA170850100XL",0,"N","Y"
"BERTSA170850999S",0,"N","Y"
"BERTSB572380540M",0,"N","Y"
"BERTSC172380712XL",0,"N","Y"
"BERTSC47238086YS",0,"N","Y"
"BERTSC4723809993XL",0,"N","Y"
"BERTU4010010543L",0,"N","Y"
"RADMP10321C",0,"N","Y"
"RADSVMP0212X4X",0,"N","Y"
"RADSVSW011MXL",0,"N","Y"
"RADSVSW0132X4X",0,"N","Y"
"RADSVSW0312X4X",0,"N","Y"
"RADSVSW032MXL",0,"N","Y"
"RADSW10290C",0,"N","Y"
"RADSW10340C",0,"N","Y"
"BLK421807BNR",0,"N","Y"
"BLK421809BNL",0,"N","Y"
"BLK422001BKL",0,"N","Y"
"BLK422002BKR",0,"N","Y"
"BLK422009BKR",0,"N","Y"
"BLK44A101BW",0,"N","Y"
"BLK44E013BKL",0,"N","Y"
"BLK51PM01CT",0,"N","Y"
"BLK52DM17MC",0,"N","Y"
"BLK52DMP2CT",0,"N","Y"
"BLK52DS12OD",0,"N","Y"
"BLK52HB01BK",0,"N","Y"
"BLK60BB03RGCT",0,"N","Y"
"BLK60CD00MC",0,"N","Y"
"BLK65DC63GYBL",0,"N","Y"
"BLK71BP16BK",0,"N","Y"
"BLK71SS03BK",0,"N","Y"
"BLK75FL023BK",0,"N","Y"
"WAL2796562",25,"S","Y"
"CAL800234",0,"N","Y"
"CAL861579",0,"N","Y"
"FRK631312",0,"N","Y"
"FRK877991",0,"N","Y"
"FRK912544",0,"N","Y"
"LOC222164",5,"S","Y"
"LOC222170",3,"S","Y"
"TIP192431",0,"N","Y"
"TIP243865",0,"N","Y"
"TIP303351",0,"N","Y"
"TIP303958",0,"N","Y"
"GMGGMBCXS9",0,"N","Y"
"GMGGMBFRS",0,"N","Y"
"GMGGMDLHWD",0,"N","Y"
"GMGGMFG1",0,"N","Y"
"GMGGMQDMM",0,"N","Y"
"GMGGMTVG1",20,"S","Y"
"MAKKAPI2",0,"N","Y"
"MAKM4VZB",0,"N","Y"
"MAKMG20B",3,"S","Y"
"MAKSBTK47",0,"N","Y"
"MAKTFLB",6,"S","Y"
"CML60666",1,"S","Y"
"CML60893",2,"C","Y"
"CML90071",22,"S","Y"
"CML90673",0,"N","Y"
"MAKM4AKPB",0,"N","Y"
"MAKAKU47T",0,"N","Y"
"MAKLRCLOD",0,"N","Y"
"FIV40011010L",0,"S","Y"
"FIV48032192M",0,"N","Y"
"FIV48098019XS",0,"N","Y"
"FIV52013019",0,"C","Y"
"FIV56030019",0,"N","Y"
"FIV58621019",6,"S","Y"
"FIV89250724LXL",0,"N","Y"
"FIV720131694XL",0,"N","Y"
"FIV72049019M",0,"N","Y"
"FIV720491602XL",0,"N","Y"
"FIV72049860XL",0,"N","Y"
"FIV72157055M",0,"N","Y"
"FIV72157182XS",0,"N","Y"
"FIV72157720XS",0,"N","Y"
"FIV72157833L",0,"N","Y"
"FIV721750192XL",0,"N","Y"
"FIV72175724L",0,"N","Y"
"FIV72194190M",0,"N","Y"
"FIV723047202XL",0,"N","Y"
"FIV723140193XL",0,"N","Y"
"FIV72318720S",0,"N","Y"
"FIV72360160XL",0,"N","Y"
"FIV1202402314W",0,"N","Y"
"FIV1203012015W",0,"N","Y"
"FIV42056T0162XL",0,"N","Y"
"FIV42056T0165XL",0,"N","Y"
"FIV42056T160XL",0,"N","Y"
"FIV42056T7244XL",0,"N","Y"
"FIV6307116220",0,"N","Y"
"FIV6330618210",0,"N","Y"
"FIV633067204",0,"N","Y"
"FIV643017246L",0,"N","Y"
"FIV643027208",0,"N","Y"
"FIV643037204L",0,"N","Y"
"FIV6435801920L",0,"N","Y"
"FIV6435872010L",0,"N","Y"
"FIV6435872014",0,"N","Y"
"FIV643587208",0,"N","Y"
"FIV6435901910L",0,"N","Y"
"FIV643590194L",0,"N","Y"
"FIV6436016214",0,"N","Y"
"FIV6436016216L",0,"N","Y"
"FIV6436019010L",0,"N","Y"
"FIV6436019014",0,"N","Y"
"FIV643601908",0,"N","Y"
"FIV6436072410L",0,"N","Y"
"FIV643607248",0,"N","Y"
"FIV643697242L",0,"N","Y"
"FIV71001190L",0,"N","Y"
"FIV71001T1902XL",0,"N","Y"
"FIV71175T7243XL",0,"N","Y"
"FIV72157T7203XL",0,"N","Y"
"FIV72175T7242XL",0,"N","Y"
"FIV72314T720XL",0,"N","Y"
"FIV7328505530",0,"N","Y"
"FIV7328701938",0,"N","Y"
"FIV7328701944",0,"N","Y"
"FIV7328716236",0,"N","Y"
"FIV7328719234",0,"N","Y"
"FIV7330801936",0,"N","Y"
"FIV7330801942",0,"N","Y"
"FIV7330872434",0,"N","Y"
"FIV7330872440",0,"N","Y"
"FIV74003019LS",0,"N","Y"
"FIV74003019MS",0,"N","Y"
"FIV74003162S",0,"N","Y"
